Date,City,Water_Usage,Water_Loss,Reservoir_Level,Daily_Supply,Water_Quality
2024-05-01,Bengaluru,563.5,19.1,58.0,671.1,84.3
2024-05-02,Bengaluru,575.7,16.4,52.1,670.1,88.3
2024-05-03,Bengaluru,565.7,18.1,46.6,668.0,88.8
2024-05-04,Bengaluru,570.9,18.0,40.8,673.5,86.7
2024-05-05,Bengaluru,493.2,18.0,35.8,582.0,87.5
2024-05-06,Bengaluru,597.4,17.2,29.9,700.3,87.5
2024-05-07,Bengaluru,524.0,18.4,49.7,620.3,87.0
2024-05-08,Bengaluru,497.4,18.3,44.8,588.5,87.4
2024-05-09,Bengaluru,491.8,16.0,39.8,570.6,87.6
2024-05-10,Bengaluru,585.8,19.2,34.0,698.5,88.1
2024-05-11,Bengaluru,593.3,18.7,28.0,704.2,86.6
2024-05-12,Bengaluru,583.8,19.2,48.4,696.0,87.6
2024-05-13,Bengaluru,518.1,19.2,43.2,617.5,86.3
2024-05-14,Bengaluru,503.8,18.4,100.0,596.3,81.1
2024-05-15,Bengaluru,516.5,16.7,95.0,602.7,87.5
2024-05-16,Bengaluru,574.7,18.7,89.2,682.0,88.0
2024-05-17,Bengaluru,562.5,19.0,83.6,669.5,88.4
2024-05-18,Bengaluru,544.7,17.9,78.0,642.2,88.0
2024-05-19,Bengaluru,524.8,17.4,72.6,616.1,89.0
2024-05-20,Bengaluru,533.5,17.6,67.3,627.5,87.4
2024-05-21,Bengaluru,492.6,18.4,62.3,583.3,88.6
2024-05-22,Bengaluru,563.9,18.9,77.0,670.6,87.1
2024-05-23,Bengaluru,646.6,17.3,96.5,758.1,85.0
2024-05-24,Bengaluru,512.6,18.4,91.3,607.0,88.1
2024-05-25,Bengaluru,577.5,19.0,85.5,687.2,88.8
2024-05-26,Bengaluru,610.9,21.0,99.0,739.3,85.4
2024-05-27,Bengaluru,528.7,17.6,93.7,621.9,87.7
2024-05-28,Bengaluru,642.9,16.3,87.3,747.7,87.4
2024-05-29,Bengaluru,536.6,15.8,81.8,621.4,87.9
2024-05-30,Bengaluru,562.6,17.5,76.2,660.8,89.2
2024-05-31,Bengaluru,543.0,18.7,74.0,644.4,87.7
2024-06-01,Bengaluru,566.0,18.2,68.2,668.8,88.2
2024-06-02,Bengaluru,515.4,16.6,63.0,601.0,88.2
2024-06-03,Bengaluru,563.0,19.4,86.2,672.0,85.0
2024-06-04,Bengaluru,605.8,16.6,80.2,706.2,89.5
2024-06-05,Bengaluru,564.9,17.2,94.2,662.0,87.5
2024-06-06,Bengaluru,587.3,17.5,88.4,690.1,86.9
2024-06-07,Bengaluru,628.8,18.5,85.0,745.1,85.5
2024-06-08,Bengaluru,573.1,19.2,79.2,683.0,86.1
2024-06-09,Bengaluru,574.0,18.9,73.6,682.2,88.2
2024-06-10,Bengaluru,561.4,19.1,68.8,668.7,90.3
2024-06-11,Bengaluru,621.1,18.2,62.5,734.4,88.9
2024-06-12,Bengaluru,585.3,17.9,72.0,689.8,84.4
2024-06-13,Bengaluru,552.2,19.0,76.9,657.2,88.0
2024-06-14,Bengaluru,617.0,16.3,70.5,717.6,89.0
2024-06-15,Bengaluru,532.9,17.5,65.2,626.0,87.2
2024-06-16,Bengaluru,556.3,15.6,59.6,643.0,88.8
2024-06-17,Bengaluru,558.6,18.0,60.9,659.4,87.7
2024-06-18,Bengaluru,633.9,16.8,54.2,740.4,89.7
2024-06-19,Bengaluru,550.7,16.9,48.7,643.8,87.2
2024-06-20,Bengaluru,575.2,18.8,43.6,683.2,86.8
2024-06-21,Bengaluru,562.2,18.3,96.4,665.2,81.2
2024-06-22,Bengaluru,597.2,16.1,97.4,693.6,88.6
2024-06-23,Bengaluru,628.0,18.0,91.2,740.9,87.9
2024-06-24,Bengaluru,564.7,17.4,85.6,663.2,87.0
2024-06-25,Bengaluru,646.3,19.2,79.2,770.4,90.7
2024-06-26,Bengaluru,606.1,19.2,73.0,722.3,88.4
2024-06-27,Bengaluru,698.3,18.0,66.0,824.2,86.7
2024-06-28,Bengaluru,579.2,19.4,60.0,691.8,87.8
2024-06-29,Bengaluru,597.7,16.2,92.1,694.4,85.3
2024-06-30,Bengaluru,615.2,19.8,86.0,736.8,89.3
2024-07-01,Bengaluru,601.2,18.3,94.8,710.9,84.8
2024-07-02,Bengaluru,632.8,18.5,88.4,750.0,88.7
2024-07-03,Bengaluru,634.5,19.1,82.0,755.3,87.9
2024-07-04,Bengaluru,629.4,18.7,75.7,747.3,88.0
2024-07-05,Bengaluru,602.1,15.8,69.5,697.4,88.1
2024-07-06,Bengaluru,666.3,17.9,100.0,785.8,83.8
2024-07-07,Bengaluru,620.2,19.1,93.7,738.7,86.6
2024-07-08,Bengaluru,623.3,19.4,97.6,744.4,86.5
2024-07-09,Bengaluru,629.0,18.5,100.0,745.4,86.1
2024-07-10,Bengaluru,587.7,17.9,94.1,692.7,86.2
2024-07-11,Bengaluru,609.7,17.6,88.5,716.9,89.5
2024-07-12,Bengaluru,588.9,15.7,82.6,681.3,86.9
2024-07-13,Bengaluru,616.5,17.4,81.6,723.5,84.9
2024-07-14,Bengaluru,572.5,19.7,75.8,685.5,87.9
2024-07-15,Bengaluru,619.0,19.7,77.3,741.0,87.3
2024-07-16,Bengaluru,619.0,17.1,71.1,725.0,88.1
2024-07-17,Bengaluru,498.3,19.2,66.2,594.1,88.6
2024-07-18,Bengaluru,600.8,19.1,60.2,715.5,87.4
2024-07-19,Bengaluru,665.3,16.8,53.4,776.9,88.2
2024-07-20,Bengaluru,624.9,18.9,77.2,743.1,85.5
2024-07-21,Bengaluru,562.8,19.4,71.5,671.8,88.0
2024-07-22,Bengaluru,615.4,19.3,73.1,734.0,87.1
2024-07-23,Bengaluru,567.6,18.1,67.4,670.7,87.7
2024-07-24,Bengaluru,687.0,19.4,60.6,820.4,88.0
2024-07-25,Bengaluru,616.7,19.4,54.5,736.4,88.3
2024-07-26,Bengaluru,564.9,17.7,53.2,664.6,86.5
2024-07-27,Bengaluru,643.0,17.9,64.5,757.7,84.1
2024-07-28,Bengaluru,608.4,18.9,58.4,723.2,86.6
2024-07-29,Bengaluru,540.5,19.0,53.1,643.0,87.9
2024-07-30,Bengaluru,582.9,18.4,66.1,690.0,88.1
2024-07-31,Bengaluru,575.9,17.7,60.4,677.7,87.3
2024-08-01,Bengaluru,563.5,19.1,100.0,671.3,81.1
2024-08-02,Bengaluru,612.8,18.8,94.0,727.9,87.7
2024-08-03,Bengaluru,598.3,19.8,98.1,716.7,86.3
2024-08-04,Bengaluru,544.5,18.2,100.0,643.4,80.6
2024-08-05,Bengaluru,544.0,20.6,100.0,655.8,87.6
2024-08-06,Bengaluru,572.5,16.5,96.5,666.7,87.8
2024-08-07,Bengaluru,587.0,16.8,90.7,685.7,87.9
2024-08-08,Bengaluru,579.3,19.1,85.4,690.0,89.6
2024-08-09,Bengaluru,651.6,18.2,92.4,769.9,87.9
2024-08-10,Bengaluru,572.4,17.7,86.8,673.6,88.0
2024-08-11,Bengaluru,561.2,18.6,100.0,665.4,85.2
2024-08-12,Bengaluru,600.2,19.5,94.0,717.4,87.1
2024-08-13,Bengaluru,568.4,19.1,88.3,676.8,88.1
2024-08-14,Bengaluru,536.0,19.6,100.0,640.8,85.3
2024-08-15,Bengaluru,590.8,18.9,94.1,702.2,88.2
2024-08-16,Bengaluru,558.1,17.0,88.7,652.7,88.1
2024-08-17,Bengaluru,627.1,17.5,82.4,736.7,88.0
2024-08-18,Bengaluru,541.4,17.8,81.9,637.6,89.6
2024-08-19,Bengaluru,567.9,20.9,76.2,686.6,88.7
2024-08-20,Bengaluru,602.9,17.7,87.1,709.7,85.8
2024-08-21,Bengaluru,590.3,15.6,81.3,682.3,87.5
2024-08-22,Bengaluru,577.7,18.0,75.5,681.9,88.9
2024-08-23,Bengaluru,585.0,20.2,86.7,702.9,88.2
2024-08-24,Bengaluru,616.8,17.7,99.4,725.9,87.4
2024-08-25,Bengaluru,548.6,18.6,93.8,650.5,87.2
2024-08-26,Bengaluru,586.9,15.2,87.9,675.9,85.8
2024-08-27,Bengaluru,562.7,16.7,82.1,656.8,87.4
2024-08-28,Bengaluru,548.5,18.8,76.7,651.5,89.5
2024-08-29,Bengaluru,616.8,18.5,70.5,731.2,87.6
2024-08-30,Bengaluru,564.8,17.7,64.9,664.8,88.0
2024-08-31,Bengaluru,662.1,15.8,84.8,766.6,87.9
2024-09-01,Bengaluru,549.8,19.4,79.4,656.4,88.8
2024-09-02,Bengaluru,561.7,14.7,100.0,644.6,83.8
2024-09-03,Bengaluru,558.0,16.9,100.0,652.2,85.9
2024-09-04,Bengaluru,600.7,18.7,94.0,712.8,87.4
2024-09-05,Bengaluru,585.2,18.5,100.0,693.6,84.6
2024-09-06,Bengaluru,592.0,17.3,94.1,694.6,88.7
2024-09-07,Bengaluru,588.8,17.2,88.2,690.1,87.4
2024-09-08,Bengaluru,598.3,18.2,82.3,707.3,88.4
2024-09-09,Bengaluru,570.9,18.7,76.6,677.4,87.2
2024-09-10,Bengaluru,575.3,17.9,70.9,678.5,86.4
2024-09-11,Bengaluru,500.2,19.0,70.5,595.1,85.5
2024-09-12,Bengaluru,525.8,18.9,65.2,625.0,89.0
2024-09-13,Bengaluru,566.5,16.7,71.3,661.0,87.4
2024-09-14,Bengaluru,501.3,16.8,66.4,585.8,87.6
2024-09-15,Bengaluru,530.7,18.6,61.0,629.6,87.9
2024-09-16,Bengaluru,533.9,17.2,55.9,625.8,87.8
2024-09-17,Bengaluru,607.5,18.6,49.9,720.7,88.2
2024-09-18,Bengaluru,550.8,19.1,44.2,656.1,90.2
2024-09-19,Bengaluru,493.0,19.3,39.2,588.3,88.6
2024-09-20,Bengaluru,578.6,18.4,60.2,685.2,86.1
2024-09-21,Bengaluru,538.7,19.4,54.8,643.4,87.6
2024-09-22,Bengaluru,568.1,18.3,49.1,672.1,86.8
2024-09-23,Bengaluru,658.7,17.6,42.4,775.0,89.1
2024-09-24,Bengaluru,548.3,19.6,36.9,655.5,86.1
2024-09-25,Bengaluru,535.9,17.5,31.5,629.6,86.4
2024-09-26,Bengaluru,525.7,19.0,26.3,625.3,88.5
2024-09-27,Bengaluru,565.5,17.8,20.7,666.5,87.0
2024-09-28,Bengaluru,537.3,17.9,33.1,633.4,85.7
2024-09-29,Bengaluru,566.4,16.8,27.4,661.4,88.1
2024-09-30,Bengaluru,468.9,17.3,22.8,550.1,89.9
2024-10-01,Bengaluru,568.6,16.8,20.0,664.0,88.9
2024-10-02,Bengaluru,529.4,18.9,20.0,629.2,87.5
2024-10-03,Bengaluru,484.9,17.0,20.0,567.4,86.4
2024-10-04,Bengaluru,525.6,18.1,20.0,620.6,88.6
2024-10-05,Bengaluru,496.9,17.1,47.6,581.6,85.1
2024-10-06,Bengaluru,487.3,18.0,42.7,575.0,89.6
2024-10-07,Bengaluru,521.6,19.0,37.3,620.4,85.8
2024-10-08,Bengaluru,488.0,18.9,32.4,580.3,89.0
2024-10-09,Bengaluru,520.4,18.8,27.3,618.0,88.8
2024-10-10,Bengaluru,495.5,17.1,22.2,580.3,88.3
2024-10-11,Bengaluru,538.9,18.4,32.9,638.1,87.2
2024-10-12,Bengaluru,520.6,17.4,27.7,611.3,87.6
2024-10-13,Bengaluru,548.7,17.2,22.1,643.0,87.6
2024-10-14,Bengaluru,565.3,15.8,20.0,654.7,87.9
2024-10-15,Bengaluru,496.8,16.7,61.0,579.9,84.0
2024-10-16,Bengaluru,519.4,19.2,100.0,619.0,83.8
2024-10-17,Bengaluru,467.9,18.5,95.3,554.3,87.9
2024-10-18,Bengaluru,538.1,18.2,89.9,635.9,87.0
2024-10-19,Bengaluru,519.2,15.7,84.8,600.6,88.7
2024-10-20,Bengaluru,553.8,19.1,91.7,659.3,86.7
2024-10-21,Bengaluru,519.3,17.2,86.6,608.4,89.1
2024-10-22,Bengaluru,479.9,17.7,81.6,564.8,87.5
2024-10-23,Bengaluru,491.7,17.7,98.5,578.4,86.1
2024-10-24,Bengaluru,552.7,18.5,93.0,654.7,88.5
2024-10-25,Bengaluru,486.7,19.2,88.1,579.9,87.4
2024-10-26,Bengaluru,494.9,17.0,83.1,579.0,87.6
2024-10-27,Bengaluru,552.5,16.1,77.5,641.3,87.4
2024-10-28,Bengaluru,490.0,18.0,72.8,578.5,87.6
2024-10-29,Bengaluru,501.7,19.4,67.7,599.3,89.3
2024-10-30,Bengaluru,509.9,18.1,62.8,602.2,87.3
2024-10-31,Bengaluru,497.3,14.6,100.0,570.0,81.6
2024-11-01,Bengaluru,514.2,19.3,100.0,613.3,86.8
2024-11-02,Bengaluru,523.5,18.5,94.9,620.2,87.1
2024-11-03,Bengaluru,498.3,17.5,89.9,585.7,89.9
2024-11-04,Bengaluru,520.1,19.3,84.8,620.2,87.7
2024-11-05,Bengaluru,522.0,16.5,91.6,608.4,86.0
2024-11-06,Bengaluru,500.2,15.2,86.6,576.4,88.1
2024-11-07,Bengaluru,505.8,16.7,81.6,590.3,87.7
2024-11-08,Bengaluru,508.8,18.7,76.5,604.0,88.1
2024-11-09,Bengaluru,507.8,19.7,71.4,608.0,89.2
2024-11-10,Bengaluru,451.5,16.7,66.8,526.8,89.1
2024-11-11,Bengaluru,482.8,18.9,62.0,574.2,88.3
2024-11-12,Bengaluru,491.3,17.8,57.0,578.7,89.2
2024-11-13,Bengaluru,509.9,16.9,52.1,595.9,88.2
2024-11-14,Bengaluru,539.7,17.0,53.9,631.7,86.8
2024-11-15,Bengaluru,480.6,16.3,54.4,558.8,86.9
2024-11-16,Bengaluru,520.2,19.5,49.1,621.6,88.8
2024-11-17,Bengaluru,527.1,19.4,43.9,629.1,87.2
2024-11-18,Bengaluru,502.2,15.9,39.0,582.2,88.3
2024-11-19,Bengaluru,507.8,17.0,33.9,594.2,86.9
2024-11-20,Bengaluru,471.7,18.2,29.3,557.7,87.1
2024-11-21,Bengaluru,517.7,18.7,23.9,614.6,87.0
2024-11-22,Bengaluru,546.4,19.5,20.0,652.8,88.2
2024-11-23,Bengaluru,556.0,17.4,20.0,652.9,89.1
2024-11-24,Bengaluru,495.5,17.0,20.0,580.0,88.1
2024-11-25,Bengaluru,505.1,16.6,20.0,589.2,87.6
2024-11-26,Bengaluru,524.0,19.2,20.0,624.7,88.3
2024-11-27,Bengaluru,485.2,18.7,20.0,576.1,89.1
2024-11-28,Bengaluru,499.3,16.4,20.0,581.2,86.8
2024-11-29,Bengaluru,518.7,16.4,20.0,603.8,89.4
2024-11-30,Bengaluru,547.7,16.9,20.0,640.3,88.9
2024-12-01,Bengaluru,550.5,17.6,20.0,647.3,89.1
2024-12-02,Bengaluru,556.8,17.1,28.1,651.9,87.3
2024-12-03,Bengaluru,498.9,20.5,22.9,601.1,89.3
2024-12-04,Bengaluru,496.7,16.8,20.0,579.9,87.8
2024-12-05,Bengaluru,518.7,19.3,20.0,618.9,86.3
2024-12-06,Bengaluru,533.5,17.5,20.0,627.2,87.0
2024-12-07,Bengaluru,510.5,20.4,20.0,614.7,86.4
2024-12-08,Bengaluru,512.3,18.5,51.8,606.9,83.3
2024-12-09,Bengaluru,516.4,20.3,46.6,621.1,87.7
2024-12-10,Bengaluru,496.2,16.9,41.5,580.1,87.9
2024-12-11,Bengaluru,491.6,17.0,36.6,575.3,88.1
2024-12-12,Bengaluru,513.0,18.9,31.2,609.9,88.3
2024-12-13,Bengaluru,519.2,18.1,26.0,613.3,89.3
2024-12-14,Bengaluru,513.2,18.7,20.9,609.4,87.7
2024-12-15,Bengaluru,511.2,17.4,20.0,600.0,90.4
2024-12-16,Bengaluru,517.3,18.7,20.0,613.8,89.0
2024-12-17,Bengaluru,477.0,16.1,20.0,553.9,88.3
2024-12-18,Bengaluru,506.5,19.1,20.0,603.3,87.7
2024-12-19,Bengaluru,509.1,18.4,20.0,602.6,87.8
2024-12-20,Bengaluru,502.3,19.3,54.9,599.4,85.6
2024-12-21,Bengaluru,489.0,18.6,49.9,579.8,89.0
2024-12-22,Bengaluru,497.5,18.7,44.9,590.5,86.9
2024-12-23,Bengaluru,504.0,17.2,39.8,591.0,86.9
2024-12-24,Bengaluru,487.0,18.7,34.9,578.3,87.1
2024-12-25,Bengaluru,500.6,18.7,29.9,594.3,88.1
2024-12-26,Bengaluru,510.5,16.1,24.7,592.5,88.6
2024-12-27,Bengaluru,488.9,17.3,20.0,573.5,87.5
2024-12-28,Bengaluru,502.6,19.2,20.0,599.0,86.6
2024-12-29,Bengaluru,511.4,19.7,20.0,612.3,88.0
2024-12-30,Bengaluru,526.8,18.5,20.0,624.3,88.4
2024-12-31,Bengaluru,490.6,18.4,20.0,580.8,88.5
2025-01-01,Bengaluru,476.5,18.3,20.0,563.8,88.2
2025-01-02,Bengaluru,518.4,18.3,20.0,613.4,88.4
2025-01-03,Bengaluru,500.5,16.2,20.0,581.4,88.1
2025-01-04,Bengaluru,520.4,17.1,20.0,609.6,87.1
2025-01-05,Bengaluru,516.1,17.4,20.0,605.9,86.9
2025-01-06,Bengaluru,515.3,17.8,20.0,607.0,88.9
2025-01-07,Bengaluru,495.9,17.4,38.6,582.1,84.3
2025-01-08,Bengaluru,496.8,18.3,34.2,587.5,87.8
2025-01-09,Bengaluru,473.8,19.9,29.5,567.9,86.3
2025-01-10,Bengaluru,498.4,19.3,24.3,594.4,87.1
2025-01-11,Bengaluru,506.7,17.6,20.0,596.1,89.2
2025-01-12,Bengaluru,486.5,18.6,20.0,576.7,87.8
2025-01-13,Bengaluru,495.6,17.9,21.9,584.1,88.6
2025-01-14,Bengaluru,501.7,18.4,20.0,593.9,87.7
2025-01-15,Bengaluru,481.9,18.7,20.0,572.1,86.0
2025-01-16,Bengaluru,528.0,18.5,20.0,625.8,86.7
2025-01-17,Bengaluru,520.4,17.3,20.0,610.2,89.3
2025-01-18,Bengaluru,488.2,14.6,20.0,559.6,88.2
2025-01-19,Bengaluru,482.0,17.8,20.0,567.9,86.5
2025-01-20,Bengaluru,527.4,17.7,20.0,620.6,87.3
2025-01-21,Bengaluru,529.6,17.8,20.0,623.9,86.6
2025-01-22,Bengaluru,535.4,16.6,26.3,624.0,85.1
2025-01-23,Bengaluru,510.3,19.9,21.2,611.9,87.8
2025-01-24,Bengaluru,510.1,20.7,40.1,615.7,87.2
2025-01-25,Bengaluru,530.8,17.6,34.9,624.3,85.5
2025-01-26,Bengaluru,500.4,18.0,30.0,590.7,88.3
2025-01-27,Bengaluru,496.5,19.7,67.7,594.2,85.1
2025-01-28,Bengaluru,508.1,20.4,62.5,611.9,87.5
2025-01-29,Bengaluru,497.1,17.8,78.9,585.4,85.2
2025-01-30,Bengaluru,491.8,19.2,73.9,586.3,86.0
2025-01-31,Bengaluru,482.3,16.7,69.1,562.9,88.2
2025-02-01,Bengaluru,503.3,16.6,64.1,586.8,88.8
2025-02-02,Bengaluru,511.0,18.6,58.9,606.2,90.1
2025-02-03,Bengaluru,523.9,19.4,53.8,625.5,88.4
2025-02-04,Bengaluru,514.3,17.2,48.5,602.7,87.6
2025-02-05,Bengaluru,518.9,17.8,43.3,611.4,87.5
2025-02-06,Bengaluru,506.2,17.8,38.1,596.4,87.6
2025-02-07,Bengaluru,507.2,17.8,33.0,597.6,88.2
2025-02-08,Bengaluru,481.5,18.0,28.2,568.4,87.7
2025-02-09,Bengaluru,472.9,17.0,23.4,553.4,88.6
2025-02-10,Bengaluru,488.9,18.6,20.0,579.6,89.2
2025-02-11,Bengaluru,530.0,21.0,20.0,641.2,87.1
2025-02-12,Bengaluru,520.3,18.7,20.0,617.9,87.9
2025-02-13,Bengaluru,522.1,18.5,20.0,618.6,87.0
2025-02-14,Bengaluru,504.1,17.0,20.0,589.7,87.0
2025-02-15,Bengaluru,473.2,19.7,20.0,566.4,87.9
2025-02-16,Bengaluru,485.2,18.3,20.0,574.0,88.7
2025-02-17,Bengaluru,487.6,16.7,20.0,569.0,85.6
2025-02-18,Bengaluru,512.7,17.4,20.0,602.2,87.8
2025-02-19,Bengaluru,510.4,17.8,20.0,601.3,86.5
2025-02-20,Bengaluru,524.6,15.3,68.8,604.9,84.1
2025-02-21,Bengaluru,526.3,19.5,66.3,629.0,87.4
2025-02-22,Bengaluru,505.9,18.9,61.3,601.3,88.6
2025-02-23,Bengaluru,513.3,19.2,56.2,611.7,87.8
2025-02-24,Bengaluru,462.1,20.0,60.8,554.3,87.4
2025-02-25,Bengaluru,512.8,18.2,55.7,606.3,89.0
2025-02-26,Bengaluru,518.1,18.4,50.6,613.2,87.7
2025-02-27,Bengaluru,491.0,16.8,54.6,573.5,86.3
2025-02-28,Bengaluru,522.2,19.5,49.4,623.9,86.7
2025-03-01,Bengaluru,494.0,17.3,44.5,579.4,88.0
2025-03-02,Bengaluru,523.1,19.2,39.2,623.7,89.5
2025-03-03,Bengaluru,477.5,18.3,34.3,564.9,89.7
2025-03-04,Bengaluru,492.5,19.7,29.5,589.6,88.0
2025-03-05,Bengaluru,554.4,18.8,23.8,658.7,87.4
2025-03-06,Bengaluru,481.8,16.0,20.0,558.7,89.2
2025-03-07,Bengaluru,509.7,18.2,44.4,602.7,85.0
2025-03-08,Bengaluru,547.0,17.8,39.1,644.4,89.4
2025-03-09,Bengaluru,523.0,18.3,34.1,618.8,87.4
2025-03-10,Bengaluru,513.6,18.0,29.0,606.3,87.8
2025-03-11,Bengaluru,498.3,17.3,24.0,584.5,87.6
2025-03-12,Bengaluru,507.1,17.3,20.0,594.8,87.4
2025-03-13,Bengaluru,520.1,18.4,20.0,616.1,88.9
2025-03-14,Bengaluru,497.6,18.6,20.0,590.4,87.3
2025-03-15,Bengaluru,543.7,19.0,20.0,647.2,88.4
2025-03-16,Bengaluru,478.6,17.3,24.8,561.5,87.6
2025-03-17,Bengaluru,508.3,16.0,20.0,589.4,87.5
2025-03-18,Bengaluru,463.2,17.2,20.0,543.0,88.2
2025-03-19,Bengaluru,481.2,20.5,20.0,579.8,87.5
2025-03-20,Bengaluru,498.4,17.4,20.0,585.0,86.5
2025-03-21,Bengaluru,516.7,19.1,20.0,615.5,88.9
2025-03-22,Bengaluru,481.0,19.5,20.0,574.8,89.6
2025-03-23,Bengaluru,493.3,18.3,51.0,583.6,84.2
2025-03-24,Bengaluru,555.4,17.7,45.4,653.5,89.0
2025-03-25,Bengaluru,469.1,16.2,40.7,545.1,88.2
2025-03-26,Bengaluru,497.4,20.2,35.5,598.0,87.2
2025-03-27,Bengaluru,523.9,16.5,30.3,610.6,87.5
2025-03-28,Bengaluru,578.3,18.1,24.3,683.2,88.0
2025-03-29,Bengaluru,526.7,17.3,20.0,617.8,87.6
2025-03-30,Bengaluru,543.1,16.9,20.0,634.8,87.7
2025-03-31,Bengaluru,517.1,16.4,20.0,601.9,89.2
2025-04-01,Bengaluru,542.2,18.9,20.0,644.7,86.6
2025-04-02,Bengaluru,513.4,19.5,20.0,613.4,87.6
2025-04-03,Bengaluru,560.9,17.9,20.0,661.1,86.3
2025-04-04,Bengaluru,481.8,19.9,20.0,577.8,88.5
2025-04-05,Bengaluru,560.8,18.9,21.1,666.7,87.4
2025-04-06,Bengaluru,503.1,19.8,20.0,602.5,87.1
2025-04-07,Bengaluru,465.5,16.0,20.0,540.1,88.0
2025-04-08,Bengaluru,497.0,18.5,20.0,589.1,87.7
2025-04-09,Bengaluru,540.6,18.3,20.4,639.6,88.1
2025-04-10,Bengaluru,558.9,16.7,20.0,652.3,89.7
2025-04-11,Bengaluru,549.4,17.8,53.5,647.1,86.0
2025-04-12,Bengaluru,518.5,18.6,48.4,614.8,87.3
2025-04-13,Bengaluru,546.0,18.3,42.9,645.8,87.6
2025-04-14,Bengaluru,540.0,17.8,37.6,636.2,89.3
2025-04-15,Bengaluru,583.2,18.4,42.7,690.6,85.3
2025-04-16,Bengaluru,504.8,18.8,37.7,599.7,88.6
2025-04-17,Bengaluru,527.7,17.2,32.4,618.4,86.7
2025-04-18,Bengaluru,518.2,18.2,27.1,612.5,87.9
2025-04-19,Bengaluru,555.6,17.0,38.6,650.3,87.3
2025-04-20,Bengaluru,529.4,17.3,33.3,621.1,87.5
2025-04-21,Bengaluru,538.9,17.5,27.8,633.1,89.0
2025-04-22,Bengaluru,533.4,17.6,22.4,627.5,87.1
2025-04-23,Bengaluru,566.3,17.6,20.0,665.9,88.2
2025-04-24,Bengaluru,495.0,18.6,52.3,587.1,85.7
2025-04-25,Bengaluru,574.7,18.0,46.8,677.9,88.8
2025-04-26,Bengaluru,545.4,17.8,48.1,642.6,87.0
2025-04-27,Bengaluru,547.3,17.2,42.5,641.3,87.2
2025-04-28,Bengaluru,524.1,18.6,37.7,621.6,89.6
2025-04-29,Bengaluru,557.1,18.2,32.2,658.5,87.3
2025-04-30,Bengaluru,501.9,16.4,27.1,584.4,87.1
2025-05-01,Bengaluru,593.6,17.8,21.3,699.2,87.9
2025-05-02,Bengaluru,554.4,17.4,20.0,651.0,88.9
2025-05-03,Bengaluru,515.7,18.2,42.0,609.3,84.2
2025-05-04,Bengaluru,589.1,17.2,36.1,690.5,89.2
2025-05-05,Bengaluru,555.2,18.7,30.5,658.9,88.8
2025-05-06,Bengaluru,562.7,18.7,25.2,668.1,88.1
2025-05-07,Bengaluru,535.3,19.7,20.0,640.5,88.1
2025-05-08,Bengaluru,574.8,15.6,20.0,664.2,88.9
2025-05-09,Bengaluru,552.0,16.6,20.0,643.9,86.6
2025-05-10,Bengaluru,511.8,17.7,20.0,602.2,88.4
2025-05-11,Bengaluru,562.9,20.0,20.0,675.3,87.1
2025-05-12,Bengaluru,656.1,17.8,20.0,772.9,88.1
2025-05-13,Bengaluru,519.3,17.4,24.5,609.7,88.5
2025-05-14,Bengaluru,594.7,16.9,20.0,695.1,87.6
2025-05-15,Bengaluru,574.1,19.5,20.0,686.1,88.9
2025-05-16,Bengaluru,536.7,18.8,20.0,637.5,88.7
2025-05-17,Bengaluru,570.0,18.1,20.0,672.9,90.3
2025-05-18,Bengaluru,593.5,18.5,24.5,703.2,86.7
2025-05-19,Bengaluru,535.2,19.6,20.0,640.0,88.2
2025-05-20,Bengaluru,603.1,18.1,20.0,712.3,89.2
2025-05-21,Bengaluru,596.2,20.7,33.1,719.9,84.7
2025-05-22,Bengaluru,629.0,18.4,26.9,744.6,87.6
2025-05-23,Bengaluru,625.3,19.0,43.9,744.0,87.0
2025-05-24,Bengaluru,667.7,17.2,37.3,782.7,89.7
2025-05-25,Bengaluru,542.5,17.8,31.8,638.9,86.6
2025-05-26,Bengaluru,568.9,19.0,26.2,676.9,88.6
2025-05-27,Bengaluru,527.3,19.1,20.7,627.9,87.3
2025-05-28,Bengaluru,545.8,16.1,67.6,633.7,82.5
2025-05-29,Bengaluru,588.1,17.8,61.7,692.8,89.2
2025-05-30,Bengaluru,618.1,17.3,55.5,724.8,88.6
2025-05-31,Bengaluru,615.9,18.2,49.3,727.9,87.8
2025-06-01,Bengaluru,568.9,18.5,43.7,674.2,86.6
2025-06-02,Bengaluru,649.2,17.1,37.1,760.2,89.3
2025-06-03,Bengaluru,584.6,18.3,31.2,691.7,87.4
2025-06-04,Bengaluru,537.8,17.5,25.8,632.1,88.4
2025-06-05,Bengaluru,589.0,18.4,20.0,697.5,89.5
2025-06-06,Bengaluru,578.4,17.7,20.0,680.5,89.4
2025-06-07,Bengaluru,592.7,19.2,50.6,706.8,83.4
2025-06-08,Bengaluru,523.5,18.1,76.4,618.2,85.5
2025-06-09,Bengaluru,591.1,18.8,70.5,702.3,88.2
2025-06-10,Bengaluru,618.6,17.6,64.4,727.4,90.4
2025-06-11,Bengaluru,589.4,17.4,58.5,691.8,87.5
2025-06-12,Bengaluru,558.4,18.6,58.5,662.1,87.7
2025-06-13,Bengaluru,552.1,17.9,54.8,650.7,87.6
2025-06-14,Bengaluru,536.4,20.5,49.3,646.6,87.5
