Date,City,Hospital_Count,Bed_Availability,Disease_Cases,Vaccination_Percent
2025-07-07,Bengaluru,10,68.6,39,80.0
2025-07-08,Bengaluru,10,78.3,34,79.5
2025-07-09,Bengaluru,10,63.7,43,79.7
2025-07-10,Bengaluru,10,61.5,43,79.4
2025-07-11,Bengaluru,10,68.7,43,79.8
2025-07-12,Bengaluru,10,70.7,41,79.8
2025-07-13,Bengaluru,10,75.5,34,79.6
2025-07-14,Bengaluru,10,65.5,42,79.5
2025-07-15,Bengaluru,10,74.8,37,80.1
2025-07-16,Bengaluru,10,69.2,38,79.8
2025-07-17,Bengaluru,10,67.2,38,79.5
2025-07-18,Bengaluru,10,69.2,41,79.3
2025-07-19,Bengaluru,10,61.9,55,79.8
2025-07-20,Bengaluru,10,65.6,49,79.9
2025-07-21,Bengaluru,10,67.9,41,79.8
2025-07-22,Bengaluru,10,70.2,41,79.8
2025-07-23,Bengaluru,10,70.6,43,79.6
2025-07-24,Bengaluru,10,69.6,45,79.8
2025-07-25,Bengaluru,10,64.8,41,79.6
2025-07-26,Bengaluru,10,67.5,45,79.9
2025-07-27,Bengaluru,10,68.7,46,79.9
2025-07-28,Bengaluru,10,64.7,43,79.6
2025-07-29,Bengaluru,10,65.3,41,80.1
2025-07-30,Bengaluru,10,72.3,35,80.3
2025-07-31,Bengaluru,10,64.4,46,79.8
2025-08-01,Bengaluru,10,67.7,43,80.0
2025-08-02,Bengaluru,10,69.7,40,79.7
2025-08-03,Bengaluru,10,64.9,37,80.1
2025-08-04,Bengaluru,10,71.5,44,79.9
2025-08-05,Bengaluru,10,60.3,51,80.2
2025-08-06,Bengaluru,10,67.5,39,80.3
2025-08-07,Bengaluru,10,67.0,42,79.6
2025-08-08,Bengaluru,10,64.8,39,80.4
2025-08-09,Bengaluru,10,69.7,46,80.0
2025-08-10,Bengaluru,10,69.4,40,80.3
2025-08-11,Bengaluru,10,69.3,34,80.0
2025-08-12,Bengaluru,10,70.9,38,80.3
2025-08-13,Bengaluru,10,66.8,37,80.1
2025-08-14,Bengaluru,10,68.8,29,79.9
2025-08-15,Bengaluru,10,69.9,38,79.9
2025-08-16,Bengaluru,10,67.2,40,80.3
2025-08-17,Bengaluru,10,72.3,34,80.2
2025-08-18,Bengaluru,10,65.6,40,80.3
2025-08-19,Bengaluru,10,68.9,41,80.4
2025-08-20,Bengaluru,10,65.6,44,80.4
2025-08-21,Bengaluru,10,64.1,42,79.7
2025-08-22,Bengaluru,10,71.9,34,80.1
2025-08-23,Bengaluru,10,64.8,49,80.2
2025-08-24,Bengaluru,10,71.3,43,80.7
2025-08-25,Bengaluru,10,70.6,42,80.2
2025-08-26,Bengaluru,10,74.6,37,80.4
2025-08-27,Bengaluru,10,69.3,36,80.6
2025-08-28,Bengaluru,10,65.2,42,80.4
2025-08-29,Bengaluru,10,68.1,42,80.2
2025-08-30,Bengaluru,10,65.5,40,80.4
2025-08-31,Bengaluru,10,71.9,37,80.5
2025-09-01,Bengaluru,10,66.8,38,80.6
2025-09-02,Bengaluru,10,68.0,37,80.4
2025-09-03,Bengaluru,10,68.9,43,80.9
2025-09-04,Bengaluru,10,64.7,33,80.5
2025-09-05,Bengaluru,10,64.8,46,79.9
2025-09-06,Bengaluru,10,74.2,39,80.2
2025-09-07,Bengaluru,10,68.6,36,80.4
2025-09-08,Bengaluru,10,71.9,37,80.5
2025-09-09,Bengaluru,10,65.3,38,80.8
2025-09-10,Bengaluru,10,64.5,40,80.3
2025-09-11,Bengaluru,10,64.9,36,80.6
2025-09-12,Bengaluru,10,72.3,45,80.4
2025-09-13,Bengaluru,10,67.1,35,80.7
2025-09-14,Bengaluru,10,64.0,35,80.2
2025-09-15,Bengaluru,10,72.4,41,80.3
2025-09-16,Bengaluru,10,69.3,41,80.4
2025-09-17,Bengaluru,10,64.7,40,80.5
2025-09-18,Bengaluru,10,70.3,42,80.4
2025-09-19,Bengaluru,10,70.5,42,80.6
2025-09-20,Bengaluru,10,68.6,44,80.5
2025-09-21,Bengaluru,10,62.0,41,81.0
2025-09-22,Bengaluru,10,69.7,38,80.4
2025-09-23,Bengaluru,10,66.0,40,80.4
2025-09-24,Bengaluru,10,68.1,43,80.5
2025-09-25,Bengaluru,10,66.4,52,80.5
2025-09-26,Bengaluru,10,65.4,41,80.9
2025-09-27,Bengaluru,10,65.7,33,80.4
2025-09-28,Bengaluru,10,68.1,47,80.8
2025-09-29,Bengaluru,10,69.1,36,80.5
2025-09-30,Bengaluru,10,67.0,41,80.8
2025-10-01,Bengaluru,10,64.6,36,80.6
2025-10-02,Bengaluru,10,61.8,42,80.6
2025-10-03,Bengaluru,10,70.9,41,80.8
2025-10-04,Bengaluru,10,69.9,37,80.7
2025-10-05,Bengaluru,10,69.7,32,80.7
2025-10-06,Bengaluru,10,67.0,33,80.9
2025-10-07,Bengaluru,10,65.7,43,80.9
2025-10-08,Bengaluru,10,70.8,44,80.7
2025-10-09,Bengaluru,10,63.1,42,81.0
2025-10-10,Bengaluru,10,70.1,39,80.7
2025-10-11,Bengaluru,10,70.1,38,81.1
2025-10-12,Bengaluru,10,69.9,43,80.9
2025-10-13,Bengaluru,10,67.2,39,80.9
2025-10-14,Bengaluru,10,72.3,45,80.8
2025-10-15,Bengaluru,10,68.7,35,81.1
2025-10-16,Bengaluru,10,72.6,32,81.1
2025-10-17,Bengaluru,10,63.3,40,81.0
2025-10-18,Bengaluru,10,66.8,43,80.9
2025-10-19,Bengaluru,10,70.9,38,81.0
2025-10-20,Bengaluru,10,72.5,37,81.1
2025-10-21,Bengaluru,10,69.1,43,81.2
2025-10-22,Bengaluru,10,69.9,36,81.1
2025-10-23,Bengaluru,10,74.7,39,81.2
2025-10-24,Bengaluru,10,68.6,46,81.2
2025-10-25,Bengaluru,10,61.9,49,81.5
2025-10-26,Bengaluru,10,75.5,31,80.8
2025-10-27,Bengaluru,10,71.4,42,80.9
2025-10-28,Bengaluru,10,63.6,45,81.3
2025-10-29,Bengaluru,10,66.7,45,81.1
2025-10-30,Bengaluru,10,71.7,39,81.1
2025-10-31,Bengaluru,10,67.3,38,81.5
2025-11-01,Bengaluru,10,73.5,36,81.1
2025-11-02,Bengaluru,10,63.9,41,81.5
2025-11-03,Bengaluru,10,70.7,42,81.0
2025-11-04,Bengaluru,10,69.7,45,80.9
2025-11-05,Bengaluru,10,71.1,31,81.4
2025-11-06,Bengaluru,10,67.8,43,81.1
2025-11-07,Bengaluru,10,69.9,41,81.4
2025-11-08,Bengaluru,10,67.4,37,81.3
2025-11-09,Bengaluru,10,68.2,43,81.3
2025-11-10,Bengaluru,10,68.8,44,81.5
2025-11-11,Bengaluru,10,62.3,45,81.1
2025-11-12,Bengaluru,10,67.3,45,81.4
2025-11-13,Bengaluru,10,72.0,42,81.6
2025-11-14,Bengaluru,10,71.9,42,81.6
2025-11-15,Bengaluru,10,72.7,40,81.5
2025-11-16,Bengaluru,10,72.9,40,81.2
2025-11-17,Bengaluru,10,65.6,48,81.3
2025-11-18,Bengaluru,10,69.9,43,81.1
2025-11-19,Bengaluru,10,66.6,55,81.2
2025-11-20,Bengaluru,10,64.2,34,81.5
2025-11-21,Bengaluru,10,69.3,38,81.4
2025-11-22,Bengaluru,10,67.1,42,81.6
2025-11-23,Bengaluru,10,67.0,43,81.3
2025-11-24,Bengaluru,10,67.8,35,81.4
2025-11-25,Bengaluru,10,70.4,47,81.4
2025-11-26,Bengaluru,10,70.8,39,81.6
2025-11-27,Bengaluru,10,72.2,36,81.6
2025-11-28,Bengaluru,10,70.9,37,81.5
2025-11-29,Bengaluru,10,69.8,45,81.4
2025-11-30,Bengaluru,10,66.6,50,81.8
2025-12-01,Bengaluru,10,62.8,45,81.6
2025-12-02,Bengaluru,10,64.1,40,81.5
2025-12-03,Bengaluru,10,70.3,41,81.5
2025-12-04,Bengaluru,10,72.3,44,81.7
2025-12-05,Bengaluru,10,65.5,45,81.7
2025-12-06,Bengaluru,10,64.1,43,81.7
2025-12-07,Bengaluru,10,67.2,34,81.6
2025-12-08,Bengaluru,10,64.3,52,81.3
2025-12-09,Bengaluru,10,65.2,42,82.1
2025-12-10,Bengaluru,10,64.1,38,81.6
2025-12-11,Bengaluru,10,67.0,42,81.5
2025-12-12,Bengaluru,10,64.4,40,82.2
2025-12-13,Bengaluru,10,72.1,36,81.8
2025-12-14,Bengaluru,10,67.0,35,81.7
2025-12-15,Bengaluru,10,65.0,46,81.3
2025-12-16,Bengaluru,10,57.4,49,82.0
2025-12-17,Bengaluru,10,68.1,45,81.9
2025-12-18,Bengaluru,10,64.1,37,81.6
2025-12-19,Bengaluru,10,65.4,40,81.6
2025-12-20,Bengaluru,10,70.3,37,82.0
2025-12-21,Bengaluru,10,65.1,40,82.0
2025-12-22,Bengaluru,10,71.0,37,81.9
2025-12-23,Bengaluru,10,70.5,43,81.8
2025-12-24,Bengaluru,10,71.9,37,82.0
2025-12-25,Bengaluru,10,68.3,41,81.6
2025-12-26,Bengaluru,10,65.1,42,82.2
2025-12-27,Bengaluru,10,63.7,44,81.9
2025-12-28,Bengaluru,10,67.0,39,82.0
2025-12-29,Bengaluru,10,64.7,35,81.6
2025-12-30,Bengaluru,10,65.2,38,82.2
2025-12-31,Bengaluru,10,70.0,39,82.2
2026-01-01,Bengaluru,10,68.3,42,82.1
2026-01-02,Bengaluru,10,63.5,51,81.9
2026-01-03,Bengaluru,10,59.8,44,82.4
2026-01-04,Bengaluru,10,63.4,39,81.8
2026-01-05,Bengaluru,10,67.4,36,81.8
2026-01-06,Bengaluru,10,65.5,37,82.2
2026-01-07,Bengaluru,10,67.3,35,81.9
2026-01-08,Bengaluru,10,69.2,37,81.9
2026-01-09,Bengaluru,10,64.7,46,82.1
2026-01-10,Bengaluru,10,70.3,44,82.0
2026-01-11,Bengaluru,10,70.0,37,82.4
2026-01-12,Bengaluru,10,66.5,34,82.3
2026-01-13,Bengaluru,10,69.6,36,82.4
2026-01-14,Bengaluru,10,65.8,40,82.6
2026-01-15,Bengaluru,10,64.1,40,82.2
2026-01-16,Bengaluru,10,67.8,42,82.4
2026-01-17,Bengaluru,10,75.9,38,82.0
2026-01-18,Bengaluru,10,63.3,38,82.3
2026-01-19,Bengaluru,10,66.0,49,82.2
2026-01-20,Bengaluru,10,64.5,43,82.4
2026-01-21,Bengaluru,10,66.5,35,82.3
2026-01-22,Bengaluru,10,67.3,41,82.6
2026-01-23,Bengaluru,10,68.2,41,82.3
2026-01-24,Bengaluru,10,68.2,42,82.7
2026-01-25,Bengaluru,10,68.8,37,82.3
2026-01-26,Bengaluru,10,72.7,37,82.4
2026-01-27,Bengaluru,10,64.4,41,82.3
2026-01-28,Bengaluru,10,63.6,43,82.5
2026-01-29,Bengaluru,10,62.9,38,82.2
2026-01-30,Bengaluru,10,66.7,44,81.9
2026-01-31,Bengaluru,10,71.5,40,82.1
2026-02-01,Bengaluru,10,71.2,33,82.5
2026-02-02,Bengaluru,10,64.1,41,82.5
2026-02-03,Bengaluru,10,68.6,42,82.4
2026-02-04,Bengaluru,10,63.3,44,82.5
2026-02-05,Bengaluru,10,62.1,46,82.5
2026-02-06,Bengaluru,10,67.7,45,82.6
2026-02-07,Bengaluru,10,70.1,34,82.5
2026-02-08,Bengaluru,10,73.0,37,82.2
2026-02-09,Bengaluru,10,63.9,41,82.7
2026-02-10,Bengaluru,10,69.7,39,82.6
2026-02-11,Bengaluru,10,73.2,37,82.5
2026-02-12,Bengaluru,10,68.7,38,82.6
2026-02-13,Bengaluru,10,69.9,41,82.6
2026-02-14,Bengaluru,10,68.3,41,82.5
2026-02-15,Bengaluru,10,64.2,40,82.4
2026-02-16,Bengaluru,10,67.8,41,82.4
2026-02-17,Bengaluru,10,68.8,44,82.8
2026-02-18,Bengaluru,10,67.6,34,82.9
2026-02-19,Bengaluru,10,65.4,48,82.7
2026-02-20,Bengaluru,10,64.3,43,82.9
2026-02-21,Bengaluru,10,73.2,34,82.7
2026-02-22,Bengaluru,10,66.9,41,82.9
2026-02-23,Bengaluru,10,69.7,34,82.5
2026-02-24,Bengaluru,10,74.2,41,82.8
2026-02-25,Bengaluru,10,69.6,46,82.4
2026-02-26,Bengaluru,10,62.1,39,82.6
2026-02-27,Bengaluru,10,67.9,41,82.8
2026-02-28,Bengaluru,10,70.0,44,82.9
2026-03-01,Bengaluru,10,69.2,42,82.7
2026-03-02,Bengaluru,10,68.4,38,82.9
2026-03-03,Bengaluru,10,67.9,42,83.0
2026-03-04,Bengaluru,10,68.6,37,82.7
2026-03-05,Bengaluru,10,70.0,35,82.7
2026-03-06,Bengaluru,10,65.9,37,83.1
2026-03-07,Bengaluru,10,67.7,47,83.1
2026-03-08,Bengaluru,10,66.3,36,82.8
2026-03-09,Bengaluru,10,65.9,33,83.1
2026-03-10,Bengaluru,10,69.5,39,83.1
2026-03-11,Bengaluru,10,63.9,46,82.9
2026-03-12,Bengaluru,10,69.8,41,82.6
2026-03-13,Bengaluru,10,67.5,43,83.2
2026-03-14,Bengaluru,10,67.2,34,83.0
2026-03-15,Bengaluru,10,67.9,43,83.2
2026-03-16,Bengaluru,10,67.1,38,83.0
2026-03-17,Bengaluru,10,73.7,36,83.0
2026-03-18,Bengaluru,10,68.3,40,82.9
2026-03-19,Bengaluru,10,64.4,43,83.0
2026-03-20,Bengaluru,10,64.4,48,83.1
2026-03-21,Bengaluru,10,65.1,41,82.7
2026-03-22,Bengaluru,10,71.9,41,83.1
2026-03-23,Bengaluru,10,58.7,47,83.1
2026-03-24,Bengaluru,10,73.6,34,83.3
2026-03-25,Bengaluru,10,75.3,38,83.0
2026-03-26,Bengaluru,10,71.9,37,83.3
2026-03-27,Bengaluru,10,71.6,38,83.5
2026-03-28,Bengaluru,10,67.1,33,83.2
2026-03-29,Bengaluru,10,65.6,49,83.0
2026-03-30,Bengaluru,10,63.0,39,83.1
2026-03-31,Bengaluru,10,71.7,39,83.2
2026-04-01,Bengaluru,10,66.0,41,83.4
2026-04-02,Bengaluru,10,67.6,38,83.1
2026-04-03,Bengaluru,10,68.2,49,83.6
2026-04-04,Bengaluru,10,68.4,41,83.0
2026-04-05,Bengaluru,10,63.6,41,83.0
2026-04-06,Bengaluru,10,64.8,45,83.2
2026-04-07,Bengaluru,10,71.7,35,83.2
2026-04-08,Bengaluru,10,71.4,44,83.2
2026-04-09,Bengaluru,10,68.0,42,83.2
2026-04-10,Bengaluru,10,63.6,40,83.0
2026-04-11,Bengaluru,10,70.5,35,83.2
2026-04-12,Bengaluru,10,64.6,46,83.3
2026-04-13,Bengaluru,10,71.7,42,83.1
2026-04-14,Bengaluru,10,68.6,41,83.3
2026-04-15,Bengaluru,10,71.1,37,83.4
2026-04-16,Bengaluru,10,67.5,39,83.3
2026-04-17,Bengaluru,10,68.8,44,83.3
2026-04-18,Bengaluru,10,67.6,42,83.5
2026-04-19,Bengaluru,10,63.1,47,83.7
2026-04-20,Bengaluru,10,68.0,41,83.4
2026-04-21,Bengaluru,10,69.2,40,83.3
2026-04-22,Bengaluru,10,70.7,34,83.3
2026-04-23,Bengaluru,10,69.8,45,83.5
2026-04-24,Bengaluru,10,66.1,40,83.4
2026-04-25,Bengaluru,10,74.2,37,83.6
2026-04-26,Bengaluru,10,67.8,40,83.4
2026-04-27,Bengaluru,10,66.1,44,83.4
2026-04-28,Bengaluru,10,65.8,41,83.6
2026-04-29,Bengaluru,10,69.4,41,83.7
2026-04-30,Bengaluru,10,69.2,36,83.7
2026-05-01,Bengaluru,10,65.9,38,83.4
2026-05-02,Bengaluru,10,66.9,42,83.6
2026-05-03,Bengaluru,10,70.4,42,83.9
2026-05-04,Bengaluru,10,68.4,42,83.8
2026-05-05,Bengaluru,10,73.1,33,83.7
2026-05-06,Bengaluru,10,66.4,43,83.6
2026-05-07,Bengaluru,10,62.3,43,83.8
2026-05-08,Bengaluru,10,66.9,38,83.8
2026-05-09,Bengaluru,10,66.9,42,83.4
2026-05-10,Bengaluru,10,72.2,35,83.7
2026-05-11,Bengaluru,10,65.3,38,83.7
2026-05-12,Bengaluru,10,72.5,38,83.7
2026-05-13,Bengaluru,10,70.8,42,83.8
2026-05-14,Bengaluru,10,67.0,36,83.9
2026-05-15,Bengaluru,10,66.1,37,83.8
2026-05-16,Bengaluru,10,69.1,44,83.6
2026-05-17,Bengaluru,10,68.7,33,83.5
2026-05-18,Bengaluru,10,72.3,36,83.8
2026-05-19,Bengaluru,10,61.0,35,83.7
2026-05-20,Bengaluru,10,64.6,40,83.7
2026-05-21,Bengaluru,10,68.2,41,83.8
2026-05-22,Bengaluru,10,67.4,45,84.3
2026-05-23,Bengaluru,10,72.7,40,83.9
2026-05-24,Bengaluru,10,70.6,38,84.0
2026-05-25,Bengaluru,10,69.4,41,84.1
2026-05-26,Bengaluru,10,65.2,35,84.0
2026-05-27,Bengaluru,10,67.4,38,83.9
2026-05-28,Bengaluru,10,68.6,43,84.2
2026-05-29,Bengaluru,10,67.4,34,84.3
2026-05-30,Bengaluru,10,66.3,43,84.3
2026-05-31,Bengaluru,10,62.4,45,84.0
2026-06-01,Bengaluru,10,69.6,42,84.2
2026-06-02,Bengaluru,10,67.5,45,83.9
2026-06-03,Bengaluru,10,63.5,47,84.0
2026-06-04,Bengaluru,10,65.2,38,84.4
2026-06-05,Bengaluru,10,66.5,40,84.1
2026-06-06,Bengaluru,10,69.1,45,84.2
2026-06-07,Bengaluru,10,61.9,50,84.3
2026-06-08,Bengaluru,10,72.7,36,83.8
2026-06-09,Bengaluru,10,67.5,57,84.3
2026-06-10,Bengaluru,10,69.7,41,84.4
2026-06-11,Bengaluru,10,71.4,40,84.3
2026-06-12,Bengaluru,10,62.8,45,84.2
2026-06-13,Bengaluru,10,71.1,38,84.2
2026-06-14,Bengaluru,10,65.6,40,84.7
2026-06-15,Bengaluru,10,67.6,43,84.0
2026-06-16,Bengaluru,10,67.3,41,84.2
2026-06-17,Bengaluru,10,61.3,44,84.8
2026-06-18,Bengaluru,10,72.0,40,84.4
2026-06-19,Bengaluru,10,67.8,34,84.3
2026-06-20,Bengaluru,10,69.3,44,84.5
2026-06-21,Bengaluru,10,70.1,36,84.4
2026-06-22,Bengaluru,10,70.8,46,84.6
2026-06-23,Bengaluru,10,68.5,38,84.5
2026-06-24,Bengaluru,10,67.5,44,84.4
2026-06-25,Bengaluru,10,62.5,41,84.1
2026-06-26,Bengaluru,10,67.9,40,84.2
2026-06-27,Bengaluru,10,63.8,43,84.2
2026-06-28,Bengaluru,10,66.5,41,84.4
2026-06-29,Bengaluru,10,63.6,49,84.8
2026-06-30,Bengaluru,10,69.6,37,84.5
2026-07-01,Bengaluru,10,69.6,43,84.3
2026-07-02,Bengaluru,10,63.6,36,84.6
2026-07-03,Bengaluru,10,69.7,44,84.6
2026-07-04,Bengaluru,10,69.5,39,85.2
2026-07-05,Bengaluru,10,66.8,40,84.4
2026-07-06,Bengaluru,10,65.1,36,84.5
2026-07-07,Bengaluru,10,65.4,46,84.9
2026-07-08,Bengaluru,10,66.9,35,84.6
2026-07-09,Bengaluru,10,69.8,39,84.5
2026-07-10,Bengaluru,10,67.6,36,84.8
2026-07-11,Bengaluru,10,66.2,34,84.8
2026-07-12,Bengaluru,10,60.4,44,84.8
2026-07-13,Bengaluru,10,69.8,33,84.3
2026-07-14,Bengaluru,10,69.5,39,84.8
2026-07-15,Bengaluru,10,67.1,42,84.4
2026-07-16,Bengaluru,10,66.5,37,84.7
2026-07-17,Bengaluru,10,72.0,42,84.7
2026-07-18,Bengaluru,10,68.3,35,84.7
2026-07-19,Bengaluru,10,72.1,46,84.7
2026-07-20,Bengaluru,10,69.5,47,84.7
2026-07-21,Bengaluru,10,65.2,41,84.8
2026-07-22,Bengaluru,10,65.6,42,84.7
2026-07-23,Bengaluru,10,69.8,43,84.6
2026-07-24,Bengaluru,10,62.9,37,84.8
2026-07-25,Bengaluru,10,70.2,40,84.9
2026-07-26,Bengaluru,10,69.4,40,84.6
2026-07-27,Bengaluru,10,72.7,39,84.6
2026-07-28,Bengaluru,10,68.5,37,84.9
2026-07-29,Bengaluru,10,66.2,46,85.0
2026-07-30,Bengaluru,10,68.6,34,84.9
2026-07-31,Bengaluru,10,70.3,36,84.6
2026-08-01,Bengaluru,10,64.1,38,85.0
2026-08-02,Bengaluru,10,68.4,38,85.0
2026-08-03,Bengaluru,10,66.9,33,85.0
2026-08-04,Bengaluru,10,65.6,40,85.0
2026-08-05,Bengaluru,10,71.5,39,85.0
2026-08-06,Bengaluru,10,68.3,38,85.0
2026-08-07,Bengaluru,10,72.3,36,85.2
2026-08-08,Bengaluru,10,67.3,41,84.8
2026-08-09,Bengaluru,10,69.0,39,85.1
2026-08-10,Bengaluru,10,68.5,39,84.9
2026-08-11,Bengaluru,10,70.1,41,85.3
2026-08-12,Bengaluru,10,70.7,43,85.2
2026-08-13,Bengaluru,10,69.7,33,85.3
2026-08-14,Bengaluru,10,69.7,43,84.4
2026-08-15,Bengaluru,10,65.2,42,85.2
2026-08-16,Bengaluru,10,70.5,41,85.5
2026-08-17,Bengaluru,10,72.3,36,84.9
2026-08-18,Bengaluru,10,69.5,37,85.1
2026-08-19,Bengaluru,10,68.5,47,85.2
2026-08-20,Bengaluru,10,65.4,45,84.9
2026-08-21,Bengaluru,10,65.5,42,85.4
2026-08-22,Bengaluru,10,68.5,39,85.3
2026-08-23,Bengaluru,10,70.8,40,85.1
2026-08-24,Bengaluru,10,63.1,42,85.0
2026-08-25,Bengaluru,10,69.9,41,85.7
2026-08-26,Bengaluru,10,68.3,41,85.2
2026-08-27,Bengaluru,10,69.8,41,85.2
2026-08-28,Bengaluru,10,65.3,48,85.4
2026-08-29,Bengaluru,10,67.6,41,85.1
2026-08-30,Bengaluru,10,66.3,39,85.3
2026-08-31,Bengaluru,10,67.9,43,85.3
2026-09-01,Bengaluru,10,73.1,38,85.2
2026-09-02,Bengaluru,10,66.3,41,85.5
2026-09-03,Bengaluru,10,70.2,34,85.5
2026-09-04,Bengaluru,10,70.8,39,85.4
2026-09-05,Bengaluru,10,72.6,40,85.5
2026-09-06,Bengaluru,10,67.8,37,85.2
2026-09-07,Bengaluru,10,70.1,39,85.4
2026-09-08,Bengaluru,10,71.5,39,85.6
2026-09-09,Bengaluru,10,72.2,42,85.2
2026-09-10,Bengaluru,10,63.7,46,85.6
2026-09-11,Bengaluru,10,74.1,39,85.1
2026-09-12,Bengaluru,10,64.2,45,85.8
2026-09-13,Bengaluru,10,68.4,41,85.5
2026-09-14,Bengaluru,10,68.4,38,85.4
2026-09-15,Bengaluru,10,65.9,39,85.4
2026-09-16,Bengaluru,10,70.5,38,85.4
2026-09-17,Bengaluru,10,74.7,35,85.5
2026-09-18,Bengaluru,10,63.4,41,85.6
2026-09-19,Bengaluru,10,68.4,36,85.7
2026-09-20,Bengaluru,10,69.3,38,86.0
2026-09-21,Bengaluru,10,65.0,41,85.3
2026-09-22,Bengaluru,10,68.1,36,85.5
2026-09-23,Bengaluru,10,67.6,36,85.4
2026-09-24,Bengaluru,10,66.8,40,85.6
2026-09-25,Bengaluru,10,71.0,34,85.8
2026-09-26,Bengaluru,10,71.0,33,85.5
2026-09-27,Bengaluru,10,73.4,41,85.5
2026-09-28,Bengaluru,10,70.2,34,85.9
2026-09-29,Bengaluru,10,68.9,39,85.7
2026-09-30,Bengaluru,10,67.7,41,85.8
2026-10-01,Bengaluru,10,60.4,41,85.9
2026-10-02,Bengaluru,10,71.7,42,85.6
2026-10-03,Bengaluru,10,69.1,43,85.9
2026-10-04,Bengaluru,10,66.7,40,86.1
2026-10-05,Bengaluru,10,64.5,37,86.0
2026-10-06,Bengaluru,10,72.8,33,86.3
2026-10-07,Bengaluru,10,65.9,37,85.7
2026-10-08,Bengaluru,10,67.3,42,86.1
2026-10-09,Bengaluru,10,62.3,44,85.9
2026-10-10,Bengaluru,10,66.5,36,86.0
2026-10-11,Bengaluru,10,65.1,44,86.5
2026-10-12,Bengaluru,10,74.2,40,85.9
2026-10-13,Bengaluru,10,70.6,39,85.9
2026-10-14,Bengaluru,10,67.3,38,85.8
2026-10-15,Bengaluru,10,67.7,46,85.9
2026-10-16,Bengaluru,10,64.6,44,85.7
2026-10-17,Bengaluru,10,67.5,38,85.7
2026-10-18,Bengaluru,10,67.8,40,85.9
2026-10-19,Bengaluru,10,70.6,43,86.0
2026-10-20,Bengaluru,10,71.0,31,86.2
2026-10-21,Bengaluru,10,69.1,35,86.3
2026-10-22,Bengaluru,10,64.4,39,86.0
2026-10-23,Bengaluru,10,68.9,45,86.1
2026-10-24,Bengaluru,10,68.8,44,86.2
2026-10-25,Bengaluru,10,71.5,35,86.2
2026-10-26,Bengaluru,10,64.9,41,86.3
2026-10-27,Bengaluru,10,62.6,41,86.0
2026-10-28,Bengaluru,10,72.0,38,86.1
2026-10-29,Bengaluru,10,65.5,40,86.4
2026-10-30,Bengaluru,10,67.9,44,85.8
2026-10-31,Bengaluru,10,68.3,39,86.0
2026-11-01,Bengaluru,10,71.0,41,86.0
2026-11-02,Bengaluru,10,67.5,41,86.1
2026-11-03,Bengaluru,10,78.0,38,86.4
2026-11-04,Bengaluru,10,66.4,38,86.0
2026-11-05,Bengaluru,10,71.4,34,86.1
2026-11-06,Bengaluru,10,67.7,33,86.0
2026-11-07,Bengaluru,10,68.9,38,86.1
2026-11-08,Bengaluru,10,67.1,36,86.3
2026-11-09,Bengaluru,10,61.7,48,86.5
2026-11-10,Bengaluru,10,65.0,43,86.5
2026-11-11,Bengaluru,10,67.9,45,86.5
2026-11-12,Bengaluru,10,62.4,41,85.9
2026-11-13,Bengaluru,10,73.6,41,86.3
2026-11-14,Bengaluru,10,65.3,38,86.5
2026-11-15,Bengaluru,10,70.4,42,86.4
2026-11-16,Bengaluru,10,67.5,41,86.7
2026-11-17,Bengaluru,10,71.1,34,86.2
2026-11-18,Bengaluru,10,69.1,38,86.6
2026-11-19,Bengaluru,10,76.2,39,86.8
2026-11-20,Bengaluru,10,67.2,38,86.7
2026-11-21,Bengaluru,10,70.3,38,86.5
2026-11-22,Bengaluru,10,71.3,39,86.7
2026-11-23,Bengaluru,10,69.3,40,86.4
2026-11-24,Bengaluru,10,65.5,41,86.3
2026-11-25,Bengaluru,10,70.4,38,86.8
2026-11-26,Bengaluru,10,66.9,40,86.7
2026-11-27,Bengaluru,10,67.6,40,86.4
2026-11-28,Bengaluru,10,70.3,35,86.4
2026-11-29,Bengaluru,10,65.0,37,86.6
2026-11-30,Bengaluru,10,73.0,36,86.8
2026-12-01,Bengaluru,10,66.3,46,86.7
2026-12-02,Bengaluru,10,66.5,42,86.6
2026-12-03,Bengaluru,10,72.7,43,86.7
2026-12-04,Bengaluru,10,63.9,41,86.7
2026-12-05,Bengaluru,10,70.0,38,86.6
2026-12-06,Bengaluru,10,68.2,45,86.8
2026-12-07,Bengaluru,10,70.9,42,86.6
2026-12-08,Bengaluru,10,74.8,38,87.0
2026-12-09,Bengaluru,10,68.2,40,86.9
2026-12-10,Bengaluru,10,65.0,46,86.7
2026-12-11,Bengaluru,10,65.5,44,87.0
2026-12-12,Bengaluru,10,70.1,33,86.5
2026-12-13,Bengaluru,10,60.0,44,86.8
2026-12-14,Bengaluru,10,74.1,38,86.6
2026-12-15,Bengaluru,10,67.6,39,86.7
2026-12-16,Bengaluru,10,72.7,35,86.3
2026-12-17,Bengaluru,10,66.4,45,86.6
2026-12-18,Bengaluru,10,70.9,37,86.7
2026-12-19,Bengaluru,10,66.7,42,86.7
2026-12-20,Bengaluru,10,70.1,36,87.0
2026-12-21,Bengaluru,10,71.0,38,86.9
2026-12-22,Bengaluru,10,71.7,40,86.4
2026-12-23,Bengaluru,10,67.3,43,86.9
2026-12-24,Bengaluru,10,69.2,38,87.2
