Date,City,Electricity_Consumption,Renewable_Energy_Percent,Peak_Usage,Residential_Consumption,Commercial_Consumption,Industrial_Consumption
2024-12-05,New Delhi,4299.3,34.8,253.7,1504.8,1504.8,1289.8
2024-12-06,New Delhi,3948.2,34.6,253.5,1381.9,1381.9,1184.5
2024-12-07,New Delhi,4381.8,36.1,267.7,1533.6,1533.6,1314.5
2024-12-08,New Delhi,4453.8,37.2,265.7,1558.8,1558.8,1336.1
2024-12-09,New Delhi,4171.8,29.9,229.5,1460.1,1460.1,1251.5
2024-12-10,New Delhi,4544.0,27.5,291.6,1590.4,1590.4,1363.2
2024-12-11,New Delhi,4301.6,34.1,234.5,1505.5,1505.5,1290.5
2024-12-12,New Delhi,4083.8,39.3,250.8,1429.3,1429.3,1225.1
2024-12-13,New Delhi,4568.1,34.7,252.1,1598.8,1598.8,1370.4
2024-12-14,New Delhi,4339.1,35.2,261.6,1518.7,1518.7,1301.7
2024-12-15,New Delhi,4369.7,34.7,249.5,1529.4,1529.4,1310.9
2024-12-16,New Delhi,4674.7,29.4,287.0,1636.1,1636.1,1402.4
2024-12-17,New Delhi,3912.5,29.6,244.1,1369.4,1369.4,1173.8
2024-12-18,New Delhi,3911.6,30.1,238.2,1369.1,1369.1,1173.5
2024-12-19,New Delhi,4458.8,30.4,260.3,1560.6,1560.6,1337.6
2024-12-20,New Delhi,4158.1,33.4,248.4,1455.3,1455.3,1247.4
2024-12-21,New Delhi,4211.0,35.2,257.5,1473.8,1473.8,1263.3
2024-12-22,New Delhi,4144.9,33.9,259.8,1450.7,1450.7,1243.5
2024-12-23,New Delhi,4332.6,33.8,238.4,1516.4,1516.4,1299.8
2024-12-24,New Delhi,4341.7,29.7,280.0,1519.6,1519.6,1302.5
2024-12-25,New Delhi,4202.0,32.8,267.6,1470.7,1470.7,1260.6
2024-12-26,New Delhi,3901.9,34.7,243.8,1365.7,1365.7,1170.6
2024-12-27,New Delhi,4186.9,36.5,229.8,1465.4,1465.4,1256.1
2024-12-28,New Delhi,4042.9,32.5,245.9,1415.0,1415.0,1212.9
2024-12-29,New Delhi,4561.3,33.8,266.0,1596.5,1596.5,1368.4
2024-12-30,New Delhi,4148.2,32.6,237.2,1451.9,1451.9,1244.5
2024-12-31,New Delhi,4105.8,30.9,228.8,1437.0,1437.0,1231.7
2025-01-01,New Delhi,4380.0,32.7,259.8,1533.0,1533.0,1314.0
2025-01-02,New Delhi,4383.1,33.2,272.6,1534.1,1534.1,1314.9
2025-01-03,New Delhi,4325.3,42.2,277.3,1513.9,1513.9,1297.6
2025-01-04,New Delhi,4449.3,38.4,286.3,1557.3,1557.3,1334.8
2025-01-05,New Delhi,4377.1,37.7,252.8,1532.0,1532.0,1313.1
2025-01-06,New Delhi,4656.3,33.3,290.1,1629.7,1629.7,1396.9
2025-01-07,New Delhi,4164.4,36.8,262.6,1457.5,1457.5,1249.3
2025-01-08,New Delhi,4338.8,35.3,244.7,1518.6,1518.6,1301.6
2025-01-09,New Delhi,4467.4,35.7,259.8,1563.6,1563.6,1340.2
2025-01-10,New Delhi,4280.8,38.3,256.6,1498.3,1498.3,1284.2
2025-01-11,New Delhi,4513.2,31.2,249.9,1579.6,1579.6,1354.0
2025-01-12,New Delhi,4324.5,32.7,272.2,1513.6,1513.6,1297.3
2025-01-13,New Delhi,4514.3,43.6,270.5,1580.0,1580.0,1354.3
2025-01-14,New Delhi,4545.2,36.4,285.9,1590.8,1590.8,1363.6
2025-01-15,New Delhi,4124.3,40.4,257.0,1443.5,1443.5,1237.3
2025-01-16,New Delhi,4235.9,35.1,270.8,1482.6,1482.6,1270.8
2025-01-17,New Delhi,4273.0,37.1,236.4,1495.5,1495.5,1281.9
2025-01-18,New Delhi,4296.9,40.0,269.8,1503.9,1503.9,1289.1
2025-01-19,New Delhi,4495.0,35.9,262.1,1573.2,1573.2,1348.5
2025-01-20,New Delhi,4557.2,27.9,254.8,1595.0,1595.0,1367.2
2025-01-21,New Delhi,4136.0,33.9,252.4,1447.6,1447.6,1240.8
2025-01-22,New Delhi,4089.0,30.5,227.1,1431.2,1431.2,1226.7
2025-01-23,New Delhi,4483.9,25.4,244.4,1569.4,1569.4,1345.2
2025-01-24,New Delhi,4156.6,41.7,246.7,1454.8,1454.8,1247.0
2025-01-25,New Delhi,4519.8,30.6,254.7,1581.9,1581.9,1355.9
2025-01-26,New Delhi,4280.0,33.4,248.8,1498.0,1498.0,1284.0
2025-01-27,New Delhi,4309.1,36.9,247.6,1508.2,1508.2,1292.7
2025-01-28,New Delhi,4246.0,30.9,233.3,1486.1,1486.1,1273.8
2025-01-29,New Delhi,4364.9,33.6,254.8,1527.7,1527.7,1309.5
2025-01-30,New Delhi,4485.8,32.8,268.4,1570.0,1570.0,1345.7
2025-01-31,New Delhi,4511.2,35.3,264.6,1578.9,1578.9,1353.4
2025-02-01,New Delhi,4460.3,33.5,261.8,1561.1,1561.1,1338.1
2025-02-02,New Delhi,4345.0,33.5,276.5,1520.7,1520.7,1303.5
2025-02-03,New Delhi,4405.5,33.1,284.0,1541.9,1541.9,1321.6
2025-02-04,New Delhi,4110.8,38.1,239.7,1438.8,1438.8,1233.2
2025-02-05,New Delhi,4429.4,40.1,248.0,1550.3,1550.3,1328.8
2025-02-06,New Delhi,4179.5,38.7,237.3,1462.8,1462.8,1253.9
2025-02-07,New Delhi,4386.9,36.1,257.5,1535.4,1535.4,1316.1
2025-02-08,New Delhi,4241.9,31.0,249.2,1484.7,1484.7,1272.6
2025-02-09,New Delhi,4046.5,37.5,259.1,1416.3,1416.3,1213.9
2025-02-10,New Delhi,4262.5,32.1,260.3,1491.9,1491.9,1278.7
2025-02-11,New Delhi,4353.4,32.2,266.1,1523.7,1523.7,1306.0
2025-02-12,New Delhi,4461.0,40.9,249.4,1561.3,1561.3,1338.3
2025-02-13,New Delhi,4523.3,32.8,288.1,1583.1,1583.1,1357.0
2025-02-14,New Delhi,4355.7,34.3,259.4,1524.5,1524.5,1306.7
2025-02-15,New Delhi,4453.9,31.6,268.3,1558.9,1558.9,1336.2
2025-02-16,New Delhi,4251.3,38.7,239.9,1488.0,1488.0,1275.4
2025-02-17,New Delhi,4372.6,34.5,262.7,1530.4,1530.4,1311.8
2025-02-18,New Delhi,4321.8,37.0,262.5,1512.6,1512.6,1296.6
2025-02-19,New Delhi,4254.3,38.4,261.2,1489.0,1489.0,1276.3
2025-02-20,New Delhi,3901.1,35.7,229.7,1365.4,1365.4,1170.3
2025-02-21,New Delhi,4285.5,33.1,244.2,1499.9,1499.9,1285.6
2025-02-22,New Delhi,4075.7,38.1,246.7,1426.5,1426.5,1222.7
2025-02-23,New Delhi,4140.1,30.0,229.1,1449.0,1449.0,1242.0
2025-02-24,New Delhi,4484.8,32.9,287.2,1569.7,1569.7,1345.4
2025-02-25,New Delhi,4608.9,36.6,279.8,1613.1,1613.1,1382.7
2025-02-26,New Delhi,4548.6,39.0,264.5,1592.0,1592.0,1364.6
2025-02-27,New Delhi,4089.2,35.1,241.7,1431.2,1431.2,1226.8
2025-02-28,New Delhi,4151.8,44.7,234.4,1453.1,1453.1,1245.5
2025-03-01,New Delhi,4243.9,37.7,273.5,1485.4,1485.4,1273.2
2025-03-02,New Delhi,4206.2,40.2,269.8,1472.2,1472.2,1261.9
2025-03-03,New Delhi,4316.4,31.1,237.6,1510.7,1510.7,1294.9
2025-03-04,New Delhi,4418.8,35.1,257.1,1546.6,1546.6,1325.6
2025-03-05,New Delhi,4528.8,38.7,252.3,1585.1,1585.1,1358.6
2025-03-06,New Delhi,4381.3,39.3,261.4,1533.5,1533.5,1314.4
2025-03-07,New Delhi,4372.4,35.5,237.0,1530.3,1530.3,1311.7
2025-03-08,New Delhi,4417.6,30.1,269.9,1546.2,1546.2,1325.3
2025-03-09,New Delhi,4227.8,38.2,271.5,1479.7,1479.7,1268.3
2025-03-10,New Delhi,4286.3,30.5,276.0,1500.2,1500.2,1285.9
2025-03-11,New Delhi,4461.5,39.2,261.7,1561.5,1561.5,1338.5
2025-03-12,New Delhi,4714.5,39.0,287.9,1650.1,1650.1,1414.4
2025-03-13,New Delhi,4611.2,41.8,262.0,1613.9,1613.9,1383.4
2025-03-14,New Delhi,4290.5,38.0,240.5,1501.7,1501.7,1287.2
2025-03-15,New Delhi,4347.8,39.4,251.4,1521.7,1521.7,1304.3
2025-03-16,New Delhi,4209.5,36.3,249.7,1473.3,1473.3,1262.9
2025-03-17,New Delhi,3929.6,30.4,245.6,1375.4,1375.4,1178.9
2025-03-18,New Delhi,4340.4,35.5,246.8,1519.1,1519.1,1302.1
2025-03-19,New Delhi,4173.6,37.0,262.6,1460.8,1460.8,1252.1
2025-03-20,New Delhi,4031.2,40.3,224.3,1410.9,1410.9,1209.4
2025-03-21,New Delhi,4495.5,36.0,266.5,1573.4,1573.4,1348.6
2025-03-22,New Delhi,4264.6,33.8,244.5,1492.6,1492.6,1279.4
2025-03-23,New Delhi,4312.7,43.4,261.6,1509.4,1509.4,1293.8
2025-03-24,New Delhi,4542.2,34.9,259.2,1589.8,1589.8,1362.7
2025-03-25,New Delhi,4416.6,35.5,268.0,1545.8,1545.8,1325.0
2025-03-26,New Delhi,4089.3,38.6,238.3,1431.3,1431.3,1226.8
2025-03-27,New Delhi,4319.3,38.0,273.0,1511.8,1511.8,1295.8
2025-03-28,New Delhi,3955.6,32.4,246.1,1384.5,1384.5,1186.7
2025-03-29,New Delhi,3861.5,43.0,226.8,1351.5,1351.5,1158.4
2025-03-30,New Delhi,4137.5,31.4,228.6,1448.1,1448.1,1241.2
2025-03-31,New Delhi,4162.5,39.6,253.8,1456.9,1456.9,1248.8
2025-04-01,New Delhi,4110.6,35.2,225.0,1438.7,1438.7,1233.2
2025-04-02,New Delhi,4214.7,32.7,262.8,1475.2,1475.2,1264.4
2025-04-03,New Delhi,4513.2,38.9,261.5,1579.6,1579.6,1354.0
2025-04-04,New Delhi,4151.9,38.1,244.8,1453.2,1453.2,1245.6
2025-04-05,New Delhi,4307.8,40.8,276.8,1507.7,1507.7,1292.3
2025-04-06,New Delhi,4275.8,38.5,259.5,1496.5,1496.5,1282.7
2025-04-07,New Delhi,4555.1,36.7,261.5,1594.3,1594.3,1366.5
2025-04-08,New Delhi,4406.9,34.4,281.9,1542.4,1542.4,1322.1
2025-04-09,New Delhi,4211.5,41.0,255.2,1474.0,1474.0,1263.4
2025-04-10,New Delhi,4693.4,41.3,286.3,1642.7,1642.7,1408.0
2025-04-11,New Delhi,5414.6,37.7,306.0,1895.1,1895.1,1624.4
2025-04-12,New Delhi,4730.5,31.1,264.0,1655.7,1655.7,1419.2
2025-04-13,New Delhi,4596.9,36.5,253.3,1608.9,1608.9,1379.1
2025-04-14,New Delhi,4854.5,31.5,277.8,1699.1,1699.1,1456.4
2025-04-15,New Delhi,4446.8,37.6,287.2,1556.4,1556.4,1334.0
2025-04-16,New Delhi,4744.6,35.1,279.0,1660.6,1660.6,1423.4
2025-04-17,New Delhi,4029.1,36.2,225.2,1410.2,1410.2,1208.7
2025-04-18,New Delhi,5533.0,37.5,345.6,1936.5,1936.5,1659.9
2025-04-19,New Delhi,4302.0,29.8,273.9,1505.7,1505.7,1290.6
2025-04-20,New Delhi,4800.3,40.6,302.3,1680.1,1680.1,1440.1
2025-04-21,New Delhi,5170.6,41.9,280.3,1809.7,1809.7,1551.2
2025-04-22,New Delhi,4868.1,43.4,271.0,1703.8,1703.8,1460.4
2025-04-23,New Delhi,5712.2,41.2,331.4,1999.3,1999.3,1713.7
2025-04-24,New Delhi,4652.1,41.3,298.3,1628.2,1628.2,1395.6
2025-04-25,New Delhi,5546.4,37.7,338.0,1941.2,1941.2,1663.9
2025-04-26,New Delhi,5598.1,46.1,352.0,1959.3,1959.3,1679.4
2025-04-27,New Delhi,5742.5,41.1,359.6,2009.9,2009.9,1722.8
2025-04-28,New Delhi,4987.8,35.4,288.9,1745.7,1745.7,1496.3
2025-04-29,New Delhi,5090.6,44.1,292.3,1781.7,1781.7,1527.2
2025-04-30,New Delhi,5765.6,34.2,367.2,2018.0,2018.0,1729.7
2025-05-01,New Delhi,4609.0,40.0,295.9,1613.2,1613.2,1382.7
2025-05-02,New Delhi,4298.9,40.1,257.8,1504.6,1504.6,1289.7
2025-05-03,New Delhi,5898.5,38.5,347.6,2064.5,2064.5,1769.6
2025-05-04,New Delhi,5029.1,31.3,312.4,1760.2,1760.2,1508.7
2025-05-05,New Delhi,5406.5,35.5,331.5,1892.3,1892.3,1622.0
2025-05-06,New Delhi,5541.1,33.4,310.7,1939.4,1939.4,1662.3
2025-05-07,New Delhi,5427.5,40.1,343.5,1899.6,1899.6,1628.3
2025-05-08,New Delhi,5286.5,36.6,329.0,1850.3,1850.3,1586.0
2025-05-09,New Delhi,5705.1,36.0,331.4,1996.8,1996.8,1711.5
2025-05-10,New Delhi,5743.4,36.2,311.4,2010.2,2010.2,1723.0
2025-05-11,New Delhi,5554.5,37.0,329.4,1944.1,1944.1,1666.4
2025-05-12,New Delhi,6008.1,37.7,364.3,2102.8,2102.8,1802.4
2025-05-13,New Delhi,6520.3,31.8,356.5,2282.1,2282.1,1956.1
2025-05-14,New Delhi,6872.4,35.8,401.2,2405.3,2405.3,2061.7
2025-05-15,New Delhi,6241.1,38.2,339.1,2184.4,2184.4,1872.3
2025-05-16,New Delhi,6122.5,39.3,366.4,2142.9,2142.9,1836.8
2025-05-17,New Delhi,6378.0,39.9,358.0,2232.3,2232.3,1913.4
2025-05-18,New Delhi,6657.3,35.7,417.6,2330.1,2330.1,1997.2
2025-05-19,New Delhi,6888.4,38.5,384.5,2410.9,2410.9,2066.5
2025-05-20,New Delhi,6672.7,35.8,407.1,2335.5,2335.5,2001.8
2025-05-21,New Delhi,6912.4,37.3,395.1,2419.3,2419.3,2073.7
2025-05-22,New Delhi,6595.5,31.5,375.7,2308.4,2308.4,1978.7
2025-05-23,New Delhi,7234.5,32.3,449.4,2532.1,2532.1,2170.4
2025-05-24,New Delhi,5472.2,36.1,326.9,1915.3,1915.3,1641.6
2025-05-25,New Delhi,6396.0,40.6,406.0,2238.6,2238.6,1918.8
2025-05-26,New Delhi,7021.2,42.7,448.7,2457.4,2457.4,2106.4
2025-05-27,New Delhi,6377.1,35.4,398.2,2232.0,2232.0,1913.1
2025-05-28,New Delhi,6521.6,32.8,390.4,2282.6,2282.6,1956.5
2025-05-29,New Delhi,6990.0,29.5,428.6,2446.5,2446.5,2097.0
2025-05-30,New Delhi,7538.8,35.1,411.0,2638.6,2638.6,2261.6
2025-05-31,New Delhi,6359.0,36.5,408.3,2225.6,2225.6,1907.7
2025-06-01,New Delhi,6635.5,27.4,397.0,2322.4,2322.4,1990.6
2025-06-02,New Delhi,7540.6,36.6,423.3,2639.2,2639.2,2262.2
2025-06-03,New Delhi,6826.8,38.2,382.8,2389.4,2389.4,2048.0
2025-06-04,New Delhi,6184.1,38.8,396.7,2164.4,2164.4,1855.2
2025-06-05,New Delhi,6771.9,38.3,392.8,2370.2,2370.2,2031.6
2025-06-06,New Delhi,6563.4,36.4,372.2,2297.2,2297.2,1969.0
2025-06-07,New Delhi,7416.6,42.3,424.4,2595.8,2595.8,2225.0
2025-06-08,New Delhi,5187.8,35.8,306.2,1815.7,1815.7,1556.3
2025-06-09,New Delhi,6790.8,38.8,388.7,2376.8,2376.8,2037.2
2025-06-10,New Delhi,6732.5,39.2,418.8,2356.4,2356.4,2019.8
2025-06-11,New Delhi,7834.6,42.2,503.1,2742.1,2742.1,2350.4
2025-06-12,New Delhi,6699.6,38.3,428.6,2344.9,2344.9,2009.9
2025-06-13,New Delhi,6466.1,40.7,355.0,2263.1,2263.1,1939.8
2025-06-14,New Delhi,7097.3,41.1,412.2,2484.1,2484.1,2129.2
2025-06-15,New Delhi,7834.3,37.9,502.9,2742.0,2742.0,2350.3
2025-06-16,New Delhi,7368.9,29.0,444.3,2579.1,2579.1,2210.7
2025-06-17,New Delhi,7728.2,39.7,435.3,2704.9,2704.9,2318.5
2025-06-18,New Delhi,6634.8,43.7,416.9,2322.2,2322.2,1990.4
2025-06-19,New Delhi,6359.9,35.7,404.2,2226.0,2226.0,1908.0
2025-06-20,New Delhi,6550.5,38.4,407.7,2292.7,2292.7,1965.2
2025-06-21,New Delhi,7607.9,39.8,472.7,2662.7,2662.7,2282.4
2025-06-22,New Delhi,7463.2,33.1,408.3,2612.1,2612.1,2239.0
2025-06-23,New Delhi,8007.0,41.8,507.8,2802.4,2802.4,2402.1
2025-06-24,New Delhi,8192.9,40.0,520.1,2867.5,2867.5,2457.9
2025-06-25,New Delhi,7714.1,33.9,488.4,2699.9,2699.9,2314.2
2025-06-26,New Delhi,7862.9,30.7,497.0,2752.0,2752.0,2358.9
2025-06-27,New Delhi,7217.6,41.8,435.0,2526.2,2526.2,2165.3
2025-06-28,New Delhi,7243.6,44.3,392.5,2535.3,2535.3,2173.1
2025-06-29,New Delhi,8415.5,30.1,532.6,2945.4,2945.4,2524.7
2025-06-30,New Delhi,7841.4,36.3,485.7,2744.5,2744.5,2352.4
2025-07-01,New Delhi,7300.2,38.9,437.9,2555.1,2555.1,2190.1
2025-07-02,New Delhi,8128.7,30.9,512.7,2845.1,2845.1,2438.6
2025-07-03,New Delhi,7158.0,41.1,460.5,2505.3,2505.3,2147.4
2025-07-04,New Delhi,7212.8,37.6,419.0,2524.5,2524.5,2163.8
2025-07-05,New Delhi,7316.8,42.0,419.1,2560.9,2560.9,2195.0
2025-07-06,New Delhi,7723.5,38.7,490.6,2703.2,2703.2,2317.0
2025-07-07,New Delhi,8674.0,41.7,504.8,3035.9,3035.9,2602.2
2025-07-08,New Delhi,6942.8,36.4,422.0,2430.0,2430.0,2082.8
2025-07-09,New Delhi,7123.5,39.1,439.0,2493.2,2493.2,2137.1
2025-07-10,New Delhi,7315.5,33.0,397.8,2560.4,2560.4,2194.6
2025-07-11,New Delhi,7082.7,39.7,395.8,2478.9,2478.9,2124.8
2025-07-12,New Delhi,7118.8,42.0,411.1,2491.6,2491.6,2135.7
2025-07-13,New Delhi,7722.1,39.3,489.3,2702.7,2702.7,2316.6
2025-07-14,New Delhi,8085.2,37.5,514.7,2829.8,2829.8,2425.6
2025-07-15,New Delhi,6937.3,40.4,403.5,2428.1,2428.1,2081.2
2025-07-16,New Delhi,7505.7,35.3,408.7,2627.0,2627.0,2251.7
2025-07-17,New Delhi,7384.0,37.7,429.6,2584.4,2584.4,2215.2
2025-07-18,New Delhi,8731.5,39.7,545.2,3056.0,3056.0,2619.5
2025-07-19,New Delhi,7815.6,41.7,492.9,2735.4,2735.4,2344.7
2025-07-20,New Delhi,8333.7,35.9,527.7,2916.8,2916.8,2500.1
2025-07-21,New Delhi,6890.5,34.6,397.4,2411.7,2411.7,2067.2
2025-07-22,New Delhi,7716.4,40.5,491.8,2700.7,2700.7,2314.9
2025-07-23,New Delhi,8029.5,34.6,490.4,2810.3,2810.3,2408.9
2025-07-24,New Delhi,7814.1,36.3,423.5,2734.9,2734.9,2344.2
2025-07-25,New Delhi,7124.7,40.7,413.9,2493.7,2493.7,2137.4
2025-07-26,New Delhi,7818.6,37.7,449.3,2736.5,2736.5,2345.6
2025-07-27,New Delhi,6525.7,30.4,400.4,2284.0,2284.0,1957.7
2025-07-28,New Delhi,7625.2,39.6,430.0,2668.8,2668.8,2287.6
2025-07-29,New Delhi,7815.2,33.6,464.1,2735.3,2735.3,2344.6
2025-07-30,New Delhi,6590.1,40.6,388.8,2306.6,2306.6,1977.0
2025-07-31,New Delhi,7931.1,31.1,432.7,2775.9,2775.9,2379.3
2025-08-01,New Delhi,6334.6,39.0,346.6,2217.1,2217.1,1900.4
2025-08-02,New Delhi,7199.4,38.8,439.5,2519.8,2519.8,2159.8
2025-08-03,New Delhi,6347.1,33.0,379.8,2221.5,2221.5,1904.1
2025-08-04,New Delhi,6967.3,42.4,407.6,2438.6,2438.6,2090.2
2025-08-05,New Delhi,7817.5,33.3,499.3,2736.1,2736.1,2345.2
2025-08-06,New Delhi,7094.1,36.4,393.2,2482.9,2482.9,2128.2
2025-08-07,New Delhi,7807.1,39.9,471.8,2732.5,2732.5,2342.1
2025-08-08,New Delhi,6415.8,30.6,376.1,2245.5,2245.5,1924.7
2025-08-09,New Delhi,6470.9,28.4,387.1,2264.8,2264.8,1941.3
2025-08-10,New Delhi,7165.3,35.8,449.6,2507.8,2507.8,2149.6
2025-08-11,New Delhi,6963.7,38.5,425.9,2437.3,2437.3,2089.1
2025-08-12,New Delhi,6190.3,31.3,381.3,2166.6,2166.6,1857.1
2025-08-13,New Delhi,6842.7,36.0,396.9,2394.9,2394.9,2052.8
2025-08-14,New Delhi,6907.3,41.0,396.0,2417.6,2417.6,2072.2
2025-08-15,New Delhi,7540.7,36.0,482.0,2639.2,2639.2,2262.2
2025-08-16,New Delhi,7115.0,36.5,435.6,2490.3,2490.3,2134.5
2025-08-17,New Delhi,6685.7,42.6,418.8,2340.0,2340.0,2005.7
2025-08-18,New Delhi,6838.1,37.9,393.2,2393.3,2393.3,2051.4
2025-08-19,New Delhi,6054.2,35.4,371.4,2119.0,2119.0,1816.3
2025-08-20,New Delhi,6711.9,33.7,368.7,2349.2,2349.2,2013.6
2025-08-21,New Delhi,6173.1,35.5,393.9,2160.6,2160.6,1851.9
2025-08-22,New Delhi,6172.8,33.7,342.3,2160.5,2160.5,1851.8
2025-08-23,New Delhi,5912.0,41.0,339.2,2069.2,2069.2,1773.6
2025-08-24,New Delhi,6130.2,37.4,369.2,2145.6,2145.6,1839.1
2025-08-25,New Delhi,6159.5,25.7,376.7,2155.8,2155.8,1847.9
2025-08-26,New Delhi,7378.4,33.3,429.2,2582.4,2582.4,2213.5
2025-08-27,New Delhi,5537.6,43.3,334.2,1938.2,1938.2,1661.3
2025-08-28,New Delhi,5200.7,37.8,314.2,1820.2,1820.2,1560.2
2025-08-29,New Delhi,6687.1,27.6,421.3,2340.5,2340.5,2006.1
2025-08-30,New Delhi,6679.0,39.7,382.2,2337.7,2337.7,2003.7
2025-08-31,New Delhi,6378.8,32.2,402.1,2232.6,2232.6,1913.6
2025-09-01,New Delhi,6352.5,35.7,402.1,2223.4,2223.4,1905.8
2025-09-02,New Delhi,6031.9,39.9,386.2,2111.2,2111.2,1809.6
2025-09-03,New Delhi,5446.5,34.8,337.5,1906.3,1906.3,1633.9
2025-09-04,New Delhi,5051.3,38.4,274.7,1767.9,1767.9,1515.4
2025-09-05,New Delhi,5660.1,33.0,337.4,1981.0,1981.0,1698.0
2025-09-06,New Delhi,5434.0,28.6,326.9,1901.9,1901.9,1630.2
2025-09-07,New Delhi,5930.4,31.0,365.6,2075.6,2075.6,1779.1
2025-09-08,New Delhi,6154.1,32.4,367.6,2153.9,2153.9,1846.2
2025-09-09,New Delhi,6446.8,39.4,364.1,2256.4,2256.4,1934.0
2025-09-10,New Delhi,5888.5,30.8,324.3,2061.0,2061.0,1766.6
2025-09-11,New Delhi,5565.8,42.0,338.1,1948.0,1948.0,1669.7
2025-09-12,New Delhi,4924.6,33.0,280.2,1723.6,1723.6,1477.4
2025-09-13,New Delhi,6138.1,40.2,333.5,2148.3,2148.3,1841.4
2025-09-14,New Delhi,5495.3,42.1,351.6,1923.3,1923.3,1648.6
2025-09-15,New Delhi,6451.8,36.5,399.9,2258.1,2258.1,1935.5
2025-09-16,New Delhi,5358.5,33.2,340.9,1875.5,1875.5,1607.5
2025-09-17,New Delhi,5697.3,41.3,363.4,1994.0,1994.0,1709.2
2025-09-18,New Delhi,5883.8,31.8,322.3,2059.3,2059.3,1765.1
2025-09-19,New Delhi,5374.6,37.8,342.9,1881.1,1881.1,1612.4
2025-09-20,New Delhi,5738.0,30.6,336.5,2008.3,2008.3,1721.4
2025-09-21,New Delhi,5278.7,30.9,328.8,1847.5,1847.5,1583.6
2025-09-22,New Delhi,4798.8,32.8,291.9,1679.6,1679.6,1439.7
2025-09-23,New Delhi,5237.1,33.7,293.5,1833.0,1833.0,1571.1
2025-09-24,New Delhi,4194.0,37.1,265.4,1467.9,1467.9,1258.2
2025-09-25,New Delhi,5276.3,37.7,327.2,1846.7,1846.7,1582.9
2025-09-26,New Delhi,5193.6,37.7,326.2,1817.8,1817.8,1558.1
2025-09-27,New Delhi,5337.6,29.4,298.9,1868.2,1868.2,1601.3
2025-09-28,New Delhi,5297.1,33.3,314.1,1854.0,1854.0,1589.1
2025-09-29,New Delhi,4825.8,33.5,262.7,1689.0,1689.0,1447.7
2025-09-30,New Delhi,5113.4,34.2,295.6,1789.7,1789.7,1534.0
2025-10-01,New Delhi,4889.2,35.1,308.7,1711.2,1711.2,1466.8
2025-10-02,New Delhi,4518.0,32.2,281.2,1581.3,1581.3,1355.4
2025-10-03,New Delhi,4938.6,42.1,312.0,1728.5,1728.5,1481.6
2025-10-04,New Delhi,4409.6,41.3,247.6,1543.4,1543.4,1322.9
2025-10-05,New Delhi,5980.9,38.6,331.6,2093.3,2093.3,1794.3
2025-10-06,New Delhi,5116.8,35.7,287.5,1790.9,1790.9,1535.0
2025-10-07,New Delhi,4928.0,41.1,283.5,1724.8,1724.8,1478.4
2025-10-08,New Delhi,4926.8,34.2,303.9,1724.4,1724.4,1478.0
2025-10-09,New Delhi,4800.2,33.3,286.5,1680.1,1680.1,1440.0
2025-10-10,New Delhi,4212.4,37.6,264.5,1474.3,1474.3,1263.7
2025-10-11,New Delhi,5023.7,38.0,278.7,1758.3,1758.3,1507.1
2025-10-12,New Delhi,4576.0,36.0,274.0,1601.6,1601.6,1372.8
2025-10-13,New Delhi,4585.8,31.3,292.3,1605.0,1605.0,1375.7
2025-10-14,New Delhi,4770.4,32.6,305.8,1669.6,1669.6,1431.1
2025-10-15,New Delhi,4577.0,36.9,288.5,1601.9,1601.9,1373.1
2025-10-16,New Delhi,4098.9,38.4,263.1,1434.6,1434.6,1229.7
2025-10-17,New Delhi,4935.0,45.3,315.4,1727.2,1727.2,1480.5
2025-10-18,New Delhi,4432.0,34.4,264.2,1551.2,1551.2,1329.6
2025-10-19,New Delhi,4779.7,36.5,277.7,1672.9,1672.9,1433.9
2025-10-20,New Delhi,4445.5,37.2,255.6,1555.9,1555.9,1333.7
2025-10-21,New Delhi,4428.4,43.3,242.3,1549.9,1549.9,1328.5
2025-10-22,New Delhi,4186.7,30.5,228.5,1465.3,1465.3,1256.0
2025-10-23,New Delhi,5129.6,39.1,304.0,1795.3,1795.3,1538.9
2025-10-24,New Delhi,4804.1,42.7,288.4,1681.4,1681.4,1441.2
2025-10-25,New Delhi,4149.6,39.8,264.6,1452.4,1452.4,1244.9
2025-10-26,New Delhi,4195.0,35.3,260.1,1468.3,1468.3,1258.5
2025-10-27,New Delhi,4415.9,33.5,248.3,1545.6,1545.6,1324.8
2025-10-28,New Delhi,4321.8,31.3,234.4,1512.6,1512.6,1296.5
2025-10-29,New Delhi,4531.7,39.0,265.9,1586.1,1586.1,1359.5
2025-10-30,New Delhi,4187.5,40.0,266.2,1465.6,1465.6,1256.3
2025-10-31,New Delhi,4205.8,33.5,257.8,1472.0,1472.0,1261.8
2025-11-01,New Delhi,4495.6,38.1,290.2,1573.5,1573.5,1348.7
2025-11-02,New Delhi,4276.3,38.0,252.3,1496.7,1496.7,1282.9
2025-11-03,New Delhi,4245.8,34.5,269.5,1486.0,1486.0,1273.7
2025-11-04,New Delhi,4356.5,34.8,255.7,1524.8,1524.8,1307.0
2025-11-05,New Delhi,4284.2,34.9,253.2,1499.5,1499.5,1285.2
2025-11-06,New Delhi,4013.0,37.4,231.2,1404.6,1404.6,1203.9
2025-11-07,New Delhi,4359.5,31.0,250.6,1525.8,1525.8,1307.8
2025-11-08,New Delhi,4782.4,37.5,266.6,1673.9,1673.9,1434.7
